Song,Movie,Year,Raga,Musician,Lyricist,Singers,Song_ID,Movie_ID,Song_URL,Movie_URL
Prapanjapathma Dalangal,Raajaparampara,1977,Mohanam,AT Ummer,Bharanikkavu Sivakumar,KJ Yesudas,4161,2654,https://en.msidb.org/s.php?4161,https://en.msidb.org/m.php?2654
Neelaambujangal,Sathyavaan Saavithri,1977,Mohanam,G Devarajan,Sreekumaran Thampi,KJ Yesudas,4386,710,https://en.msidb.org/s.php?4386,https://en.msidb.org/m.php?710
Devasenapathi,Sreemurukan,1977,Mohanam,G Devarajan,Sreekumaran Thampi,"KJ Yesudas, Chorus",4329,75,https://en.msidb.org/s.php?4329,https://en.msidb.org/m.php?75
Neelakkadalin Theerathil,Velaankanni Mathavu,1977,Mohanam,G Devarajan,Sreekumaran Thampi,"P Jayachandran, P Madhuri, Chorus",13199,3050,https://en.msidb.org/s.php?13199,https://en.msidb.org/m.php?3050
Yaamasankholi,Ee Manoharatheeram,1978,Mohanam,G Devarajan,Bichu Thirumala,KJ Yesudas,4544,4326,https://en.msidb.org/s.php?4544,https://en.msidb.org/m.php?4326
Aayiram Raathri Pularnnaalum,Ninakku Njaanum Enikku Neeyum,1978,Mohanam,V Dakshinamoorthy,Chirayinkeezhu Ramakrishnan Nair,P Jayachandran,4881,76,https://en.msidb.org/s.php?4881,https://en.msidb.org/m.php?76
Paadasaram Aniyunna,Nivedyam,1978,Mohanam,G Devarajan,Chirayinkeezhu Ramakrishnan Nair,"KJ Yesudas, P Madhuri",4773,2561,https://en.msidb.org/s.php?4773,https://en.msidb.org/m.php?2561
Kalyaanamelam Kelkumbol,Pichipoo,1978,Mohanam,Jaya Vijaya,Karinkunnam Chandran,KJ Yesudas,4727,4638,https://en.msidb.org/s.php?4727,https://en.msidb.org/m.php?4638
Sruthimandalam,Randu Penkuttikal,1978,Mohanam,MS Viswanathan,Bichu Thirumala,"P Jayachandran, Chorus",4647,1124,https://en.msidb.org/s.php?4647,https://en.msidb.org/m.php?1124
Praanapriye,Sathrathil Oru Raathri,1978,Mohanam,G Devarajan,Yusufali Kecheri,Karthikeyan,4707,2234,https://en.msidb.org/s.php?4707,https://en.msidb.org/m.php?2234
Jeevanil Jeevante,Theerangal,1978,Mohanam,"PK Sivadas, VK Sasidharan",Ettumanoor Somadasan,KJ Yesudas,4509,3958,https://en.msidb.org/s.php?4509,https://en.msidb.org/m.php?3958
Vellimekham chela chuttiya,Avano Atho Avalo,1979,Mohanam,MK Arjunan,Bichu Thirumala,P Jayachandran,5142,674,https://en.msidb.org/s.php?5142,https://en.msidb.org/m.php?674
Sindoorasandhyaykku Mounam,Choola,1979,Mohanam,Raveendran,Poovachal Khader,"KJ Yesudas, S Janaki",5239,347,https://en.msidb.org/s.php?5239,https://en.msidb.org/m.php?347
Paalaruvee naduvil,Iniyethra Sandhyakal,1979,Mohanam,G Devarajan,Mankombu Gopalakrishnan,KJ Yesudas,5009,870,https://en.msidb.org/s.php?5009,https://en.msidb.org/m.php?870
Manmadha manjariyil pookkum,Ival Oru Naadodi,1979,Mohanam,SD Sekhar,Dr Shajahan,"Malaysia Vasudevan, S Janaki",5028,3513,https://en.msidb.org/s.php?5028,https://en.msidb.org/m.php?3513
Chandanakkulirchoodivarum,Kazhukan,1979,Mohanam,MK Arjunan,Sreekumaran Thampi,KJ Yesudas,5344,2901,https://en.msidb.org/s.php?5344,https://en.msidb.org/m.php?2901
Sugandha Bhasmakkuri thottu,Nithya Vasantham,1979,Mohanam,MK Arjunan,AP Gopalan,KJ Yesudas,5131,1139,https://en.msidb.org/s.php?5131,https://en.msidb.org/m.php?1139
Dheera sameere yamunatheere,Paapathinu Maranamilla,1979,Mohanam,G Devarajan,Traditional (Jayadevar),P Madhuri,5031,3675,https://en.msidb.org/s.php?5031,https://en.msidb.org/m.php?3675
Varika nee vasanthame,Pambaram,1979,Mohanam,AT Ummer,Chirayinkeezhu Ramakrishnan Nair,"Jolly Abraham, S Janaki",5289,2427,https://en.msidb.org/s.php?5289,https://en.msidb.org/m.php?2427
Aaramadevathamaare,Prabhu,1979,Mohanam,Shankar Ganesh,Ettumanoor Sreekumar,S Janaki,5230,2071,https://en.msidb.org/s.php?5230,https://en.msidb.org/m.php?2071
Nandiyaarvattathin,Aagamanam,1980,Mohanam,Vidyadharan,ONV Kurup,KJ Yesudas,5804,4918,https://en.msidb.org/s.php?5804,https://en.msidb.org/m.php?4918
Piriyunna Kaivazhikal,Aniyaatha Valakal,1980,Mohanam,AT Ummer,Bichu Thirumala,KJ Yesudas,5681,4522,https://en.msidb.org/s.php?5681,https://en.msidb.org/m.php?4522
Aananda Nadanam,Bhaktha Hanumaan,1980,Mohanam,V Dakshinamoorthy,Sreekumaran Thampi,"P Susheela, Vani Jairam",5726,2890,https://en.msidb.org/s.php?5726,https://en.msidb.org/m.php?2890
Thechippoove mizhithurakku,Hridayam Paadunu,1980,Mohanam,KJ Joy,Yusufali Kecheri,"KJ Yesudas, S Janaki",5721,1799,https://en.msidb.org/s.php?5721,https://en.msidb.org/m.php?1799
Neeyum Ninte Kilikkonchalum,Kadalkkaattu,1980,Mohanam,AT Ummer,Bichu Thirumala,"KJ Yesudas, Chorus",5557,1676,https://en.msidb.org/s.php?5557,https://en.msidb.org/m.php?1676
Iniyente Omalinaayoru,Oru Varsham Oru Maasam,1980,Mohanam,Raveendran,Poovachal Khader,KJ Yesudas,5753,527,https://en.msidb.org/s.php?5753,https://en.msidb.org/m.php?527
Maanasa Devi,Dhruvasangamam,1981,Mohanam,Raveendran,Sathyan Anthikkad,"KJ Yesudas, N Lathika",6009,982,https://en.msidb.org/s.php?6009,https://en.msidb.org/m.php?982
Amritha kalayaayi nee,Oothikkaachiya Ponnu,1981,Mohanam,MK Arjunan,Poovachal Khader,KJ Yesudas,6087,2858,https://en.msidb.org/s.php?6087,https://en.msidb.org/m.php?2858
Thaka thinthimi,Paarvathy,1981,Mohanam,Johnson,MD Rajendran,Vani Jairam,5996,4893,https://en.msidb.org/s.php?5996,https://en.msidb.org/m.php?4893
Vyathyastha,Sapthapadi,1981,Mohanam,KV Mahadevan,Mankombu Gopalakrishnan,S Janaki,190744,2912,https://en.msidb.org/s.php?190744,https://en.msidb.org/m.php?2912
Vaanil Paayum,Thenum Vayambum,1981,Mohanam,Raveendran,Bichu Thirumala,"Unni Menon, Jency",6062,2328,https://en.msidb.org/s.php?6062,https://en.msidb.org/m.php?2328
Manje vaa madhu vidhu vela,Thushaaram,1981,Mohanam,Shyam,Yusufali Kecheri,"KJ Yesudas, SP Balasubrahmanyam, Kausalya",5904,2986,https://en.msidb.org/s.php?5904,https://en.msidb.org/m.php?2986
Veene veene,Aalolam,1982,Mohanam,Ilayaraja,Kavalam Narayana Panicker,S Janaki,6292,3865,https://en.msidb.org/s.php?6292,https://en.msidb.org/m.php?3865
Neerada shyaamala komala,Chambalkaadu,1982,Mohanam,MK Arjunan,Kollam Gopi,KJ Yesudas,6250,2925,https://en.msidb.org/s.php?6250,https://en.msidb.org/m.php?2925
Ilamullappoove,Lady Teacher,1982,Mohanam,Rajan Nagendra,Mankombu Gopalakrishnan,KJ Yesudas,10810,2208,https://en.msidb.org/s.php?10810,https://en.msidb.org/m.php?2208
Udayashobhayil,Madraasile Mon,1982,Mohanam,G Devarajan,AP Gopalan,KJ Yesudas,6297,1780,https://en.msidb.org/s.php?6297,https://en.msidb.org/m.php?1780
Om Namasthe,Sree Ayyappanum Vaavarum,1982,Mohanam,AT Ummer,Traditional (Folk),KJ Yesudas,6392,1558,https://en.msidb.org/s.php?6392,https://en.msidb.org/m.php?1558
Prapancha veena,Ente Kadha,1983,Mohanam,AT Ummer,Dr Pavithran,KJ Yesudas,7590,118,https://en.msidb.org/s.php?7590,https://en.msidb.org/m.php?118
Krishna Nee Varumo,Kuyilinethedi,1983,Mohanam,Shyam,Chunakkara Ramankutty,"KJ Yesudas, P Jayachandran",6519,1893,https://en.msidb.org/s.php?6519,https://en.msidb.org/m.php?1893
Suravalli vidarum,Manassoru Mahaasamudram,1983,Mohanam,MK Arjunan,Kanam EJ,KJ Yesudas,7641,4272,https://en.msidb.org/s.php?7641,https://en.msidb.org/m.php?4272
Ethu Naattilaano,Pallaankuzhi,1983,Mohanam,K Raghavan,Ettumanoor Sreekumar,"KJ Yesudas, S Janaki",6515,313,https://en.msidb.org/s.php?6515,https://en.msidb.org/m.php?313
Manjum kulirum,Sandhyaykku Virinja Poovu,1983,Mohanam,Ilayaraja,ONV Kurup,"Krishnachandran, S Janaki",6504,1488,https://en.msidb.org/s.php?6504,https://en.msidb.org/m.php?1488
Mizhiyil meen pidanju,Sandhyaykku Virinja Poovu,1983,Mohanam,Ilayaraja,ONV Kurup,KJ Yesudas,6506,1488,https://en.msidb.org/s.php?6506,https://en.msidb.org/m.php?1488
Mandamandamen  [Kavitha],Aduthaduthu,1984,Mohanam,Raveendran,G Sankara Kurup,KJ Yesudas,8040,378,https://en.msidb.org/s.php?8040,https://en.msidb.org/m.php?378
Iniyum vasantham,Ente Nandinikutti,1984,Mohanam,Raveendran,ONV Kurup,"KJ Yesudas, Sujatha Mohan",7982,516,https://en.msidb.org/s.php?7982,https://en.msidb.org/m.php?516
Kannodu Kannaaya Swapnangal,Kaliyil Alpam Karyam,1984,Mohanam,Raveendran,Sathyan Anthikkad,"KJ Yesudas, KS Chithra",7280,1811,https://en.msidb.org/s.php?7280,https://en.msidb.org/m.php?1811
Aalippazham perukkaan,My Dear Kuttichaathan,1984,Mohanam,Ilayaraja,Bichu Thirumala,"S Janaki, SP Shailaja",7194,408,https://en.msidb.org/s.php?7194,https://en.msidb.org/m.php?408
Oru mridumozhiyay,Poochaykkoru Mookkuthi,1984,Mohanam,MG Radhakrishnan,Chunakkara Ramankutty,"MG Sreekumar, P Susheeladevi",7260,1534,https://en.msidb.org/s.php?7260,https://en.msidb.org/m.php?1534
Mounam Polum Madhuram,Saagara Sangamam,1984,Mohanam,Ilayaraja,Sreekumaran Thampi,"P Jayachandran, S Janaki",12986,5822,https://en.msidb.org/s.php?12986,https://en.msidb.org/m.php?5822
Vaarmegha Varnnante,Saagara Sangamam,1984,Mohanam,Ilayaraja,Sreekumaran Thampi,"P Jayachandran, P Madhuri",12983,5822,https://en.msidb.org/s.php?12983,https://en.msidb.org/m.php?5822
Shabarimalayoru Poonkaavanam,Sabarimala Darsanam,1984,Mohanam,Jerry Amaldev,Koorkenchery Sugathan,"KJ Yesudas, Chorus",12707,5079,https://en.msidb.org/s.php?12707,https://en.msidb.org/m.php?5079
Swapnangalokkeyum,Kaanan Kothichu,1985,Mohanam,Vidyadharan,P Bhaskaran,KJ Yesudas,10714,3356,https://en.msidb.org/s.php?10714,https://en.msidb.org/m.php?3356
Swapnangalokkeyum [F],Kaanan Kothichu,1985,Mohanam,Vidyadharan,P Bhaskaran,KS Chithra,16428,3356,https://en.msidb.org/s.php?16428,https://en.msidb.org/m.php?3356
Nee En Sargga Soundaryame,Kaathodu Kaathoram,1985,Mohanam,Ouseppachan,ONV Kurup,"KJ Yesudas, N Lathika",6825,105,https://en.msidb.org/s.php?6825,https://en.msidb.org/m.php?105
Aakaasha Neelima,Kayyum Thalayum Purathidaruthu,1985,Mohanam,Raveendran,Mullanezhi,KJ Yesudas,6606,5013,https://en.msidb.org/s.php?6606,https://en.msidb.org/m.php?5013
Poove Poli,Oro Poovilum,1985,Mohanam,Raveendran,Vellanad Narayanan,KS Chithra,14131,3085,https://en.msidb.org/s.php?14131,https://en.msidb.org/m.php?3085
Swaramandaakini Mohashathangalil,Puzhayozhukum Vazhi,1985,Mohanam,Raveendran,Rappal Sukumara Menon,"KJ Yesudas, Vani Jairam",6753,3111,https://en.msidb.org/s.php?6753,https://en.msidb.org/m.php?3111
Sarggathapassilakum Nimisham,Rangam,1985,Mohanam,KV Mahadevan,S Ramesan Nair,Vani Jairam,6848,4008,https://en.msidb.org/s.php?6848,https://en.msidb.org/m.php?4008
Kaalindi Kandilla Njaan,Telephonil Thodaruthu,1985,Mohanam,Raveendran,Bichu Thirumala,Renuka Girijan,10733,2679,https://en.msidb.org/s.php?10733,https://en.msidb.org/m.php?2679
Manasse neeyonnu paadu,Telephonil Thodaruthu,1985,Mohanam,Raveendran,Bichu Thirumala,KJ Yesudas,10732,2679,https://en.msidb.org/s.php?10732,https://en.msidb.org/m.php?2679
Deepapradakshinam,Thediya Valli Kaalel Chutti,1985,Mohanam,Siya,AP Gopalan,KJ Yesudas,12123,5235,https://en.msidb.org/s.php?12123,https://en.msidb.org/m.php?5235
Yamune Ninnude,Yaathra,1985,Mohanam,Ilayaraja,ONV Kurup,"S Janaki, Chorus",6784,626,https://en.msidb.org/s.php?6784,https://en.msidb.org/m.php?626
Vaanampaadi etho,Deshadanakkili Karayaarilla,1986,Mohanam,Raveendran,ONV Kurup,"KJ Yesudas, Chorus",7905,2999,https://en.msidb.org/s.php?7905,https://en.msidb.org/m.php?2999
Aalippazham,Naale Njangalude Vivaaham,1986,Mohanam,Shyam,Chunakkara Ramankutty,"KS Chithra, Chorus",7851,3677,https://en.msidb.org/s.php?7851,https://en.msidb.org/m.php?3677
Aareyum bhaava,Nakhakshathangal,1986,Mohanam,Bombay Ravi,ONV Kurup,"KJ Yesudas, Chorus",7856,4200,https://en.msidb.org/s.php?7856,https://en.msidb.org/m.php?4200
Manjal Prasaadavum,Nakhakshathangal,1986,Mohanam,Bombay Ravi,ONV Kurup,KS Chithra,7852,4200,https://en.msidb.org/s.php?7852,https://en.msidb.org/m.php?4200
Aaraayukil,Sree Naaraayanaguru,1986,Mohanam,G Devarajan,Kumaranasan,P Madhuri,7869,2405,https://en.msidb.org/s.php?7869,https://en.msidb.org/m.php?2405
Swarnachirakulla Pakshi,Arinjo Ariyatheyo (Onnam Maanam Poomanam),1987,Mohanam,Johnson,Madhu Alappuzha,KJ Yesudas,7038,3654,https://en.msidb.org/s.php?7038,https://en.msidb.org/m.php?3654
Pookkaitha Pookkunna,January Oru Orma,1987,Mohanam,Ouseppachan,Shibu Chakravarthy,KJ Yesudas,7019,2281,https://en.msidb.org/s.php?7019,https://en.msidb.org/m.php?2281
Mele Nandanam Poothe,Neelakkurinji Poothappol,1987,Mohanam,Jerry Amaldev,Kavalam Narayana Panicker,"S Janaki, Krishnachandran",1480,640,https://en.msidb.org/s.php?1480,https://en.msidb.org/m.php?640
Oru Kodi Swapnangalaal,Theekkaattu,1987,Mohanam,Murali Sithara,Kollam Vidyadharan,KJ Yesudas,7107,2716,https://en.msidb.org/s.php?7107,https://en.msidb.org/m.php?2716
Swapnangal Seemantha,Vaiki Odunna Vandi,1987,Mohanam,Raveendran,Ezhacheri Ramachandran,"P Jayachandran, Shylaja, Chorus",7102,2251,https://en.msidb.org/s.php?7102,https://en.msidb.org/m.php?2251
Killedi Kolunthukal,Aalilakkuruvikal,1988,Mohanam,Mohan Sithara,SL Puram Anand,"G Venugopal, KS Chithra, Chorus",8193,787,https://en.msidb.org/s.php?8193,https://en.msidb.org/m.php?787
Ormakal Odi,Mukundetta Sumitra Vilikkunnu,1988,Mohanam,Ouseppachan,Shibu Chakravarthy,MG Sreekumar,8087,2023,https://en.msidb.org/s.php?8087,https://en.msidb.org/m.php?2023
Ormakal Odi,Mukundetta Sumitra Vilikkunnu,1988,Mohanam,Ouseppachan,Shibu Chakravarthy,"MG Sreekumar, KS Chithra",8089,2023,https://en.msidb.org/s.php?8089,https://en.msidb.org/m.php?2023
Shishirame Nee [F],Pattanapravesham,1988,Mohanam,Shyam,Yusufali Kecheri,KS Chithra,14508,858,https://en.msidb.org/s.php?14508,https://en.msidb.org/m.php?858
Paaduvaan Ormakalil,Vellaanakalude Naadu,1988,Mohanam,MG Radhakrishnan,Kaithapram,"MG Sreekumar, Sujatha Mohan",8209,4461,https://en.msidb.org/s.php?8209,https://en.msidb.org/m.php?4461
Oru naalu naalayi,Carnival,1989,Mohanam,Shyam,Shibu Chakravarthy,Unni Menon,6941,2513,https://en.msidb.org/s.php?6941,https://en.msidb.org/m.php?2513
Jeevanilennum,Chakravaalathinumappuram,1989,Mohanam,Kozhikode Yesudas,Gireesh Puthenchery,KJ Yesudas,10692,5324,https://en.msidb.org/s.php?10692,https://en.msidb.org/m.php?5324
Jeevanilennum,Chakravaalathinumappuram,1989,Mohanam,Kozhikode Yesudas,Gireesh Puthenchery,"KJ Yesudas, Leela Mathew",10696,5324,https://en.msidb.org/s.php?10696,https://en.msidb.org/m.php?5324
Malarchoodum,Chakravaalathinumappuram,1989,Mohanam,Kozhikode Yesudas,Gireesh Puthenchery,Leela Mathew,10693,5324,https://en.msidb.org/s.php?10693,https://en.msidb.org/m.php?5324
Orusaagaratheeram,Chakravaalathinumappuram,1989,Mohanam,Kozhikode Yesudas,Gireesh Puthenchery,"GS Kumar, Leela Mathew",10697,5324,https://en.msidb.org/s.php?10697,https://en.msidb.org/m.php?5324
Kandaalo kannu thattum,Miss Pameela,1989,Mohanam,Vidyadharan,RK Damodaran,MG Sreekumar,6928,2299,https://en.msidb.org/s.php?6928,https://en.msidb.org/m.php?2299
Mannilveena mazhaneer,Nagarangalil Chennu Raappaarkaam,1989,Mohanam,Raveendran,Bichu Thirumala,KJ Yesudas,6947,1093,https://en.msidb.org/s.php?6947,https://en.msidb.org/m.php?1093
Mannilveena mazhaneer [F],Nagarangalil Chennu Raappaarkaam,1989,Mohanam,Raveendran,Bichu Thirumala,KS Chithra,6948,1093,https://en.msidb.org/s.php?6948,https://en.msidb.org/m.php?1093
Kaanana chaayakal,Oru Saayahnathinte Swapnam,1989,Mohanam,Ouseppachan,ONV Kurup,KS Chithra,6974,461,https://en.msidb.org/s.php?6974,https://en.msidb.org/m.php?461
Chandanalepa sugandham,Oru Vadakkan Veeragadha,1989,Mohanam,Bombay Ravi,K Jayakumar,KJ Yesudas,6883,3777,https://en.msidb.org/s.php?6883,https://en.msidb.org/m.php?3777
Kannukalil kavitha,Thadavarayile Raajaakkanmaar,1989,Mohanam,Vidyadharan,RK Damodaran,KJ Yesudas,6931,878,https://en.msidb.org/s.php?6931,https://en.msidb.org/m.php?878
Mekhangale,Vandanam,1989,Mohanam,Ouseppachan,Shibu Chakravarthy,"Nedumudi Venu, Sujatha Mohan",6969,971,https://en.msidb.org/s.php?6969,https://en.msidb.org/m.php?971
Devasabhaathalam,His Highness Abdulla,1990,Mohanam,Raveendran,Kaithapram,"KJ Yesudas, Raveendran, Sharreth",5492,4780,https://en.msidb.org/s.php?5492,https://en.msidb.org/m.php?4780
Devasabhaathalam,His Highness Abdulla,1990,Mohanam,Raveendran,Kaithapram,"KJ Yesudas, MG Sreekumar, Sharreth",15450,4780,https://en.msidb.org/s.php?15450,https://en.msidb.org/m.php?4780
Paayunna yagaashwam,Indrajaalam,1990,Mohanam,SP Venkitesh,ONV Kurup,MG Sreekumar,6537,1613,https://en.msidb.org/s.php?6537,https://en.msidb.org/m.php?1613
Medamaasappulari,Mindaapoochakku Kalyanam (Ellaam Angayude Ishtam),1990,Mohanam,Raveendran,Madhu Alappuzha,KJ Yesudas,7158,1038,https://en.msidb.org/s.php?7158,https://en.msidb.org/m.php?1038
Ponnithaloram,Sandram,1990,Mohanam,Johnson,Kaithapram,"G Venugopal, Chorus",6545,1116,https://en.msidb.org/s.php?6545,https://en.msidb.org/m.php?1116
Maayapponmaane,Thalayanamanthram,1990,Mohanam,Johnson,Kaithapram,KS Chithra,5434,3640,https://en.msidb.org/s.php?5434,https://en.msidb.org/m.php?3640
Maanathe,Thoovalsparsham,1990,Mohanam,Ouseppachan,Kaithapram,"KJ Yesudas, Chorus",5482,1680,https://en.msidb.org/s.php?5482,https://en.msidb.org/m.php?1680
Premikkaanariyaatha,Vacation,1990,Mohanam,Raveendran,Yusufali Kecheri,"Unni Menon, Chorus",12190,5358,https://en.msidb.org/s.php?12190,https://en.msidb.org/m.php?5358
Uthraalikkaavile,Vidyaarambham,1990,Mohanam,Bombay Ravi,Kaithapram,KJ Yesudas,6565,4447,https://en.msidb.org/s.php?6565,https://en.msidb.org/m.php?4447
Omane neeyoromal,Gaanamela,1991,Mohanam,Raveendran,Sasi Chittanjoor,KJ Yesudas,10584,2309,https://en.msidb.org/s.php?10584,https://en.msidb.org/m.php?2309
Thennale,Gaanamela,1991,Mohanam,AT Ummer,Sasi Chittanjoor,Sunanda,10583,2309,https://en.msidb.org/s.php?10583,https://en.msidb.org/m.php?2309
Pulari Viriyum Munpe,Kadinjool Kalyaanam,1991,Mohanam,Raveendran,Bichu Thirumala,KJ Yesudas,11296,5022,https://en.msidb.org/s.php?11296,https://en.msidb.org/m.php?5022
Thenmullukal,Khandakaavyam,1991,Mohanam,Raveendran,Sreekumaran Thampi,P Jayachandran,10579,4820,https://en.msidb.org/s.php?10579,https://en.msidb.org/m.php?4820
Chembarunthin chelunde,Mukhachitram,1991,Mohanam,Mohan Sithara,ONV Kurup,KJ Yesudas,11556,2492,https://en.msidb.org/s.php?11556,https://en.msidb.org/m.php?2492
Ponnaavani vettam,Mukhachitram,1991,Mohanam,Mohan Sithara,ONV Kurup,"KJ Yesudas, Chorus",11557,2492,https://en.msidb.org/s.php?11557,https://en.msidb.org/m.php?2492
Kunu Kunungi Puzhayum,Pookkaalam Varavayi,1991,Mohanam,Ouseppachan,Bichu Thirumala,MG Sreekumar,12325,2003,https://en.msidb.org/s.php?12325,https://en.msidb.org/m.php?2003
Pullankuzhal Nadham [Om Onnaya],Apaaratha,1992,Mohanam,Ilayaraja,Sreekumaran Thampi,KS Chithra,12448,64,https://en.msidb.org/s.php?12448,https://en.msidb.org/m.php?64
Poomaariyil,Johny Walker,1992,Mohanam,SP Venkitesh,Gireesh Puthenchery,"KJ Yesudas, KS Chithra",10441,574,https://en.msidb.org/s.php?10441,https://en.msidb.org/m.php?574
Aninju Angaraagam,Kallan Kappalil Thanne,1992,Mohanam,Mohan Sithara,RK Damodaran,KJ Yesudas,12458,1168,https://en.msidb.org/s.php?12458,https://en.msidb.org/m.php?1168
Pinneyum Paadiyo,Kallanum Policum,1992,Mohanam,Raveendran,Sreekumaran Thampi,Krishnachandran,12461,875,https://en.msidb.org/s.php?12461,https://en.msidb.org/m.php?875
Pinneyum paadiyo,Kallanum Policum,1992,Mohanam,Raveendran,Sreekumaran Thampi,KS Chithra,10438,875,https://en.msidb.org/s.php?10438,https://en.msidb.org/m.php?875
Maarikuliril Neelathulasi,Kauravar,1992,Mohanam,SP Venkitesh,Kaithapram,"KJ Yesudas, KS Chithra",10429,2344,https://en.msidb.org/s.php?10429,https://en.msidb.org/m.php?2344
Maarikuliril Neelathulasi,Kauravar,1992,Mohanam,SP Venkitesh,Kaithapram,KS Chithra,10430,2344,https://en.msidb.org/s.php?10430,https://en.msidb.org/m.php?2344
Mounam Polum,Kingini (Kurinji Pookkunna Nerathu),1992,Mohanam,Kannur Rajan,Bichu Thirumala,KJ Yesudas,12463,2195,https://en.msidb.org/s.php?12463,https://en.msidb.org/m.php?2195
Pulariyude Pallakku,Makkalmaahaathmyam,1992,Mohanam,Alex Paul,PK Gopi,MG Sreekumar,10413,2642,https://en.msidb.org/s.php?10413,https://en.msidb.org/m.php?2642
Arivin Nilaave,Raajashilpi,1992,Mohanam,Raveendran,ONV Kurup,KS Chithra,10391,949,https://en.msidb.org/s.php?10391,https://en.msidb.org/m.php?949
Kasthoori Kalabhangal,Sathyapprathijna,1992,Mohanam,Mohan Sithara,ONV Kurup,"KJ Yesudas, KS Chithra",12492,1744,https://en.msidb.org/s.php?12492,https://en.msidb.org/m.php?1744
Thoovaanam,Savidham,1992,Mohanam,Johnson,Kaithapram,"MG Sreekumar, Sujatha Mohan",10380,3935,https://en.msidb.org/s.php?10380,https://en.msidb.org/m.php?3935
Unni Kumaara,Ulsavamelam,1992,Mohanam,Mohan Sithara,ONV Kurup,KJ Yesudas,11385,214,https://en.msidb.org/s.php?11385,https://en.msidb.org/m.php?214
Malayali,Bandhukkal Shathrukkal,1993,Mohanam,Sreekumaran Thampi,Sreekumaran Thampi,KJ Yesudas,10343,2751,https://en.msidb.org/s.php?10343,https://en.msidb.org/m.php?2751
Ponnambili,Golaantharavaartha,1993,Mohanam,Johnson,ONV Kurup,KS Chithra,10289,2857,https://en.msidb.org/s.php?10289,https://en.msidb.org/m.php?2857
Manjal kunkumam,Harichandanam,1993,Mohanam,SP Venkitesh,Gireesh Puthenchery,KJ Yesudas,10287,4743,https://en.msidb.org/s.php?10287,https://en.msidb.org/m.php?4743
Gopuramedayil,Janam,1993,Mohanam,SP Venkitesh,ONV Kurup,KS Chithra,10284,3680,https://en.msidb.org/s.php?10284,https://en.msidb.org/m.php?3680
Gopuramedayil [M],Janam,1993,Mohanam,SP Venkitesh,ONV Kurup,KJ Yesudas,16427,3680,https://en.msidb.org/s.php?16427,https://en.msidb.org/m.php?3680
Vazhiyoram,Kalippaattam,1993,Mohanam,Raveendran,Bichu Thirumala,"Mohanlal, KS Chithra",10272,146,https://en.msidb.org/s.php?10272,https://en.msidb.org/m.php?146
Kanyaakumaari,Kanyakumariyil Oru Kavitha,1993,Mohanam,Kannur Rajan,Chunakkara Ramankutty,KJ Yesudas,12423,1774,https://en.msidb.org/s.php?12423,https://en.msidb.org/m.php?1774
Devamanohari Veendum,Sarovaram,1993,Mohanam,SP Venkitesh,Kaithapram,KJ Yesudas,12563,1974,https://en.msidb.org/s.php?12563,https://en.msidb.org/m.php?1974
Pavizhamanchalil,Vakkeel Vasudev,1993,Mohanam,Mohan Sithara,Gireesh Puthenchery,KJ Yesudas,12917,2123,https://en.msidb.org/s.php?12917,https://en.msidb.org/m.php?2123
Niramezhum,Kudumba Vishesham,1994,Mohanam,Johnson,Bichu Thirumala,KJ Yesudas,10158,2627,https://en.msidb.org/s.php?10158,https://en.msidb.org/m.php?2627
Sooryaamshuvoro vayalppoovilum,Pakshe,1994,Mohanam,Johnson,K Jayakumar,"KJ Yesudas, Ganga Sitharasu",10131,1713,https://en.msidb.org/s.php?10131,https://en.msidb.org/m.php?1713
